"F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47"
"MOBILE","MOBILE","36605","NA","01097R023206400003076001","3012 MCGOUGH CT","AL",695,30.609165,-88.084575,0.672857109299316,0.569193926452087,1.97182772353076,4.90381078058301,4.74990980548145,5.93424858318237,0.585390076860535,1.4864183416416,4.25770690891406,5.62382988810156,3.63744678596925,2016.25,3,1,1,1040,"SFR",0,1987,0,0,0,92.9031754032121,8631,-32.8939052148541,"C",31094.5,9,56.09,13.8,7,3.36,2.94,5.20835357218487,54717,45612.2344859239,44700
"MOBILE","MOBILE","36609","home","01097R022808341001002001","557 SHALIMAR RD","AL",875,30.65779,-88.157055,0.988335858518433,0.236603164502808,3.16560459647705,1.44698494863867,0.640573427045898,2.43276899178403,0.196664433493927,0.69425959321228,0.587446585800659,1.06850492952173,1.73355109236647,2015.25,4,1,1,1384,"SFR",1,1990,0,0,0,90.9835149903542,8278,-17.864588184598,"B",37104.26,13,55.42,45.7,7,3.51,3.95999999999999,0.8852366463749,70542,66120.4777110095,70200
"MOBILE","MOBILE","36608","apartment","01097R02280624300000203001","146 YESTER OAKS DR","AL",735,30.681958,-88.134439,1.40109572939648,0.406312160690674,1.74716964282324,0.716051040807861,0.569504118920898,0.291433912419949,0.255634907943634,0.331967039569763,0.491187138541687,3.20993007248975,2.40010347694157,2015.25,2,1,1,1100,"Condo",0,1990,0,0,0,652.261450646901,11863.5096322242,1.0115370795507,"A",45184.18,31,57.12,35.2,7,3.46,7.3,0.8852366463749,112817,179554.961506489,5504200
"MOBILE","MOBILE","36606","oodle","01097R022908204000021001","214 PINEHILL DR","AL",1250,30.678842,-88.096998,1.98761518900903,0.202964310175568,2.25109196660327,1.407514692073,1.55574656701099,1.51779194706861,0.315502888784637,0.339578113735718,1.09988097928174,4.83254092254053,1.240081060887,2015.5,3,2,1,1275,"SFR",1,1987,0,0,1,79.887420787005,6382,21.0627577535246,"A",64175.64,38,81.46,8.3,7,3.53,4.06,2.72017700245113,94917,75824.7689097814,89400
"MOBILE","MOBILE","36695","apartment","NA","1200 Somerby Dr","AL",1300,30.663307,-88.201965,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,2,1,1400,"Condo",0,1987,0,0,0,100,10981.0998248687,36.9603105341685,"A",70556.46,25,73.54,60.4,7.2,3.56,2.59999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36608","NA","01097R022708270000067115001","835 ROYAL WOODS DR E","AL",850,30.672311,-88.268497,0.701358483823853,0.0472611685984879,6.76347588074902,2.54318033015552,2.62628642587695,4.18285956814026,0.615884548929199,2.29907178978857,2.75823977627246,6.19165861119141,4.73850761001587,2016.25,3,2,1,1386,"SFR",0,1996,0,0,0,110.512442738363,12213,-8.0931017818023,"B",38387.88,9,50.04,81.4,7,3.38,1.2,0.8852366463749,91993,75158.7939446605,88300
"MOBILE","MOBILE","36609","apartment","NA","1030 Montlimar Dr","AL",745,30.66998,-88.13379,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,1050,"Condo",0,1987,0,0,0,100,11438.6456509048,-4.6308518703425,"A",43195.2,18,68.79,40.6,7.2,3.52,7.95,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36606","hotpads","01097R022909301000209001","2766 BROOKWOOD DR","AL",900,30.669828,-88.108417,2.62186340515527,0.297934310210754,2.38699062842383,0.824990150408203,1.04894357577026,1.75417334413399,0.427398725387939,0.605730419890564,0.978210363214233,3.94549255712256,0.956701775496638,2015.5,3,2,1,1589,"SFR",0,1987,0,0,0,88.6453608487212,7858,-16.6091562414686,"B",39481.75,21,63.04,20.7,7,3.5,5.39,2.72017700245113,212062,149885.415418318,126000
"MOBILE","MOBILE","36617","NA","01097R022907420004132001","409 DRIVER ST","AL",650,30.701011,-88.089062,1.12977080548535,0.627330495533875,1.7724679074895,1.71970962602075,2.45463602456885,0.69517463360336,0.174388962009949,0.612062305674011,0.617218843028442,6.07096154209473,2.80110866494721,2016.25,4,1,1,1447,"SFR",0,1987,0,0,0,78.6638417571885,6188,-39.2645673138755,"C",32896.35,9,42.07,9.7,7,3.2,5.84999999999999,12.8543436507686,46031,40054.1722648632,32300
"MOBILE","MOBILE","36695","NA","01097R02280930100004602001","1005 CEDAR CREEK CIR","AL",1095,30.669418,-88.213286,1.80038257489917,0.723658587904541,5.8785052246123,0.800242336101685,0.855461450010986,1.21511926292242,0.694790094771606,1.49918587731104,0.828394037736816,3.09008587149902,1.72177009123559,2016.25,3,2,1,1639,"SFR",1,1994,0,0,0,82.7284715197857,6844,17.8465697489843,"A",49585.95,28,75.04,69.2,7,3.28,4.09999999999999,0.8852366463749,204555,184003.245822406,120500
"MOBILE","DAUPHIN ISLAND","36528","NA","01097R025201000022101001","915 CADILLAC AVE","AL",900,30.255045,-88.111244,7.40017605477441,0.0748531518356628,18.9773317603027,25.7698743327227,23.6582105244453,22.609633358569,0.228088212465576,13.9361985955273,20.9239742370859,27.2401740436289,2.88803375351351,2016.25,3,2,1,1200,"SFR",0,1988,0,0,0,86.5332306111357,7488,80.2789025024025,"A",67581.41,21,59.68,68.1,7.2,3.49,10.8,3.2,113362,176533.721841211,85200
"MOBILE","MOBILE","36695","craigslist","NA","1346,Schillinger Rd S,","AL",845,30.658298,-88.225224,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1090,"Condo",0,1987,0,0,0,100,10213.0764740222,36.9603105341685,"A",70556.46,25,73.54,60.4,7.2,3.56,2.59999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36605","NA","01097R023211400003033001001","2508 RIVER FOREST RD","AL",1500,30.586647,-88.103552,1.25071423847461,1.28619867920679,2.86130331941748,6.02722648989355,3.55601399824219,7.02521181898103,1.63715815246143,3.09044601181982,2.33875670454883,5.65516786068359,5.1464144057341,2016.25,3,2,1,2488,"SFR",1,1998,0,1,0,184.79989177486,34151,-28.1315649409469,"B",37603.16,8,41.16,29.8,7,3.31,5.98,5.20835357218487,248214,199805.531093401,154300
"MOBILE","MOBILE","36604","home","01097R022910281002027001","1706 VIRGINIA ST","AL",750,30.675602,-88.079466,0.922242069450562,0.170703250468628,1.62761716459448,0.478058590265503,2.60293980620947,1.33952827925465,0.21116383602829,1.15134933945825,1.27176333280151,5.68941911663574,1.41658411333226,2015.25,4,2,1,3286,"Duplex",0,1984,0,0,0,213.276815430088,11863.5096322242,-13.0571443393805,"B",39192.54,22,71.03,7.8,7,3.49,5.73999999999999,0.8852366463749,350344,132177.8365815,223700
"MOBILE","MOBILE","36606","craigslist","NA","2907,Pleasant Valley Rd,Mobile","AL",575,30.661616,-88.112823,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,815,"Condo",0,1987,0,0,0,100,7059.27845884413,-19.7759322227155,"B",36966.97,15,60.6,19.3,7.2,3.6,6.59999999999999,2.72017700245113,112817,113878.373107621,101800
"MOBILE","MOBILE","36695","home","01097R023404170000001045001","3543 KNOBBLEY DR","AL",1350,30.617322,-88.2939,3.06002553235498,3.85381666912549,8.30108329936133,5.62664365502246,3.15843334405713,7.19325323983798,1.36221134558521,6.28051405738379,5.97922072568262,7.69790621214746,6.37444131507002,2015.75,4,2,1,2100,"SFR",1,2008,0,0,0,115.29960971313,13294,36.9603105341685,"A",70556.46,25,73.54,60.4,7.2,3.56,2.59999999999999,0.8852366463749,182498,175666.880565129,174300
"MOBILE","MOBILE","36693","oodle","01097R02330210400202101001","5270 MAUDELAYNE DR N","AL",1000,30.625291,-88.16477,1.32460095436621,0.457889746238281,2.97579760105127,2.9308656208252,1.67958022468091,4.41090028367799,0.455065511885986,1.62693450602515,1.87475625390356,1.46152390744458,2.37585897789585,2015.5,3,2,1,1888,"SFR",1,1993,0,0,0,109.027519461831,11887,-5.7303944442157,"A",44808.32,16,67.32,43.5,7,3.63,5.04000000000001,0.8852366463749,111396,111945.18682312,103900
"MOBILE","MOBILE","36693","home","01097R023301114000047001","4315 SHAN DR E","AL",825,30.623322,-88.145801,1.56606730266602,0.357326933134644,1.86254773975146,3.59141424441748,2.04136196008618,4.37175891166136,0.456298810442444,1.50082016192603,1.90310797449951,2.08877805899512,3.34766893833929,2015.25,2,1,1,1848,"SFR",0,1992,0,0,0,140.918416113722,19858,-11.9370687680093,"B",50944.94,16,61.03,31.7,7,3.27,2.40000000000001,0.8852366463749,88318,74415.7445777099,90100
"MOBILE","MOBILE","36607","rentdigs","NA","NA","AL",470,30.692703,-88.087996,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,1,1,1,640,"NA",0,1987,0,0,1,100,7353.41506129597,-20.3040272990135,"B",32438.51,19,72.34,15.2,7.2,3.46,7.68000000000001,3.8403974239433,112817,113878.373107621,101800
"MOBILE","MOBILE","36695","home","01097R023506230000013113001","13330 AUGUST DR","AL",950,30.589562,-88.358452,2.78138888006055,6.59223173714062,8.5012660982334,9.8056791699834,7.44886022990137,11.4244972922899,4.84810766174805,10.1278679219824,10.1400811388936,11.9317698293594,10.6483695456347,2015.75,3,2,1,1252,"SFR",0,2003,0,1,0,121.852369693823,14848,36.9603105341685,"A",70556.46,25,73.54,60.4,7.2,3.56,2.59999999999999,0.8852366463749,114226,92255.7558848562,112200
"MOBILE","MOBILE","36610","oodle","NA","NA","AL",800,30.729637,-88.084764,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,2,1,1165,"NA",0,1987,0,0,0,100,9575.7805020432,-45.4030645918206,"C",17538.06,3,40.42,11.5,7.2,3.27,13.25,12.8543436507686,112817,113878.373107621,101800
"MOBILE","WILMER","36587","home","NA","5275 Wilmer Rd Mobile County","AL",2000,30.801191,-88.35993,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.75,5,3,1,3756,"SFR",1,1987,0,1,0,100,8652.51838879159,-2.4493611553989,"A",49125.01,9,51.75,55.9,7.2,3.57,1.65000000000001,2.4,112817,113878.373107621,101800
"MOBILE","MOBILE","36607","rentdigs","NA","NA","AL",874,34.852618,-82.39401,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,1,1,1,1036,"NA",0,1987,0,1,0,100,9167.25744308231,-20.3040272990135,"B",32438.51,19,72.34,15.2,7.2,3.46,7.68000000000001,3.8403974239433,112817,113878.373107621,101800
"MOBILE","MOBILE","36693","craigslist","NA","3800,Hillcrest Ln,Mobile","AL",624,30.650166,-88.133743,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,700,"Condo",0,1987,0,0,0,100,7059.27845884413,3.9157974436569,"A",56041.61,22,69.45,31.3,7.2,3.61,2.31999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36608","oodle","01097R022805213002028001","538 HIGHLAND WOODS DR W 1","AL",1000,30.6792,-88.186203,2.36681457855615,0.187290545274567,4.13778442974072,1.24099773150439,0.519134763190063,0.782282482169806,0.144686335956238,0.173187729443512,0.761687903932251,2.50654629239258,0.994021977953032,2015.5,3,2,1,1572,"SFR",0,1987,0,0,0,61.2290780593665,3749,5.7498684999694,"A",51765.91,27,66.54,38.6,7,3.42,6.48,0.8852366463749,133041,116619.940983852,85900
"MOBILE","MOBILE","36605","home","01097R022911324001026001","2002 ZULA LN","AL",650,30.654062,-88.089973,1.37501559311548,0.833866608083374,1.0019943394718,2.05249217710254,2.58178376204004,2.89232403340382,0.677872525957275,1.11643924213574,2.43998723358423,4.72087497121045,0.596163739279115,2015.75,3,1,1,1236,"SFR",0,1960,0,1,0,93.2308961664533,8692,-37.0971015607102,"C",29680.81,3,40.13,10.6,7,3.44,14.62,5.20835357218487,44517,73652.7167829103,32200
"MOBILE","MOBILE","36611","home","01097R022209440014255001","260 5TH AVE","AL",695,30.764616,-88.089542,1.435303598604,0.198967439065796,1.19997586786157,4.71717920941797,2.52427281161157,4.07131200417713,1.742387695396,1.38193350335522,2.43957961056738,9.44407887005566,7.17238663470744,2015.75,3,2,1,1200,"SFR",0,1987,0,0,0,83.4445923951936,6963,-32.6870729812344,"C",30980.18,7,45.01,26.6,7.2,3.52,5.59999999999999,5.20835357218487,61428,83550.5612168501,51000
"MOBILE","MOBILE","36608","home","01097R022708270000067115001","835 ROYAL WOODS DR E","AL",850,30.672311,-88.268497,0.701358483823853,0.0472611685984879,6.76347588074902,2.54318033015552,2.62628642587695,4.18285956814026,0.615884548929199,2.29907178978857,2.75823977627246,6.19165861119141,4.73850761001587,2015.25,3,2,1,1386,"SFR",0,1996,0,0,0,110.512442738363,12213,-8.0931017818023,"B",38387.88,9,50.04,81.4,7,3.38,1.2,0.8852366463749,91993,75158.7939446605,88300
"MOBILE","EIGHT MILE","36613","home","01097R022304201000021001","6701 FOX CREEK DR S","AL",1295,30.773031,-88.198768,0.697097784139771,1.35823250803931,3.39786536982031,6.49347319063574,1.91098539928394,6.28658772317875,1.66346417287793,1.90778054485376,1.84189246356812,8.94557973765234,5.98198404797145,2015.75,3,2,1,2400,"Condo",0,1996,0,0,0,209.21759008267,43772,-27.3245283427385,"B",45713.28,9,45.89,29.2,7,3.05,2.40000000000001,0.8852366463749,108736,110006.737683124,143300
"MOBILE","MOBILE","36608","home","NA","Llanfair Mobile County","AL",1800,30.683157,-88.140076,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.75,4,3,1,2600,"SFR",0,1987,0,0,0,100,11242.5545826036,11.1904649279681,"A",49376.85,23,69.27,52.8,7.2,3.57,4.29000000000001,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36606","NA","01097R022908194002032001","151 GLENN AVE","AL",750,30.682923,-88.110954,2.06658649762695,0.478258381673462,1.58497148376807,0.861340050504395,0.796651703728882,1.24438119462387,0.518015089359924,0.943773120727417,0.419845715125855,4.27817544005322,1.75810302866345,2016.25,2,1,1,849,"SFR",0,1987,0,1,0,89.9388681271896,8089,-35.7413661974079,"C",26233.17,9,54.67,16.4,7,3.44,6.09999999999999,2.72017700245113,63300,36278.3539406751,56800
"MOBILE","MOBILE","36693","apartment","01097R023305151000003002001","5089 GOVERNMENT BLVD","AL",975,30.612238,-88.158241,2.07440491037061,0.0775836486331558,2.77755597974658,3.9058076423623,1.24787741286426,5.2962709139085,0.153350666962357,1.83272269026099,2.65141705993896,2.42761139223169,3.30519022912055,2015.25,3,2,1,1205,"Condo",0,1987,0,0,0,775.339925452056,11863.5096322242,-11.9370687680093,"B",50944.94,16,61.03,31.7,7,3.27,2.40000000000001,0.8852366463749,112817,207511.68954366,19702300
"MOBILE","MOBILE","36606","craigslist","NA","100,Colvin St,Mobile","AL",769,30.685233,-88.101614,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,2,1,1250,"Condo",0,1987,0,0,1,100,12582.5102159953,-19.7759322227155,"B",36966.97,15,60.6,19.3,7.2,3.6,6.59999999999999,2.72017700245113,112817,113878.373107621,101800
"MOBILE","MOBILE","36695","apartment","01097R023303051000001055001","6700 COTTAGE HILL RD","AL",628,30.640778,-88.197465,0.560014064968323,1.6243837902063,5.00951241984375,1.49963339792871,0.473015108755249,2.84718071226307,0.399851859245239,0.679433993658203,1.64772479690332,1.73856814484961,0.644738039734278,2015.25,1,1,1,1369,"Condo",0,1995,0,0,0,776.760580874184,11863.5096322242,32.0763331409959,"A",56345.15,36,81.5,51.8,7,3.38,10.26,0.8852366463749,112817,228869.76792041,7524400
"MOBILE","MOBILE","36608","NA","NA","Country Club Mobile County","AL",2700,30.681057,-88.16549,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2016.25,3,3,1,2717,"SFR",0,1987,0,0,0,100,7149.15353181553,11.1904649279681,"A",49376.85,23,69.27,52.8,7.2,3.57,4.29000000000001,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36608","NA","01097R022806371002093001","3518 STILLWOOD LN W","AL",1850,30.702981,-88.131306,0.542774053756409,0.472629785918335,0.491504347223572,0.370232024505798,1.39427308795264,1.21008879656888,0.300225407183136,0.369782911018127,0.293244749243225,4.5157855259458,2.71147709271681,2016.25,4,2,1,2000,"SFR",0,1990,0,0,0,99.7095782761115,9942,31.1108604973264,"A",72640.12,33,86.37,18.2,7,3.46,4.2,0.8852366463749,299023,248495.28942854,194500
"MOBILE","MOBILE","36609","home","01097R02280833400100122001","5708 GREEN TREE RD","AL",1100,30.654493,-88.174456,1.24784464525293,0.751173141541626,4.0061023223501,1.06101282757422,0.828717390345825,2.39271119308535,0.226608986159515,0.616231946290039,0.595061490439697,0.66591834004773,0.81981923595389,2015.75,3,2,1,1748,"SFR",0,1992,0,0,0,102.645019362851,10536,-19.3825869214017,"B",35749,14,59.79,47.6,7,3.29,3.36,0.8852366463749,102513,105845.760690731,105700
"MOBILE","CODEN","36523","craigslist","NA","5278,Rock Rd,","AL",725,30.3903,-88.2076,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,2,1,1128,"SFR",0,1987,0,0,0,100,20981.7443082312,7.4077011423837,"A",51739.74,7,35.83,56.4,7.2,3.52,6.76000000000001,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36609","oodle","NA","5700 Grelot Rd 3","AL",995,30.663356,-88.171709,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,3,2,1,1400,"NA",0,1987,0,0,0,100,7320.7332165791,-4.6308518703425,"A",43195.2,18,68.79,40.6,7.2,3.52,7.95,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36610","oodle","NA","NA","AL",920,30.729637,-88.084764,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,2,1,1064,"Condo",0,1987,0,0,0,100,8824.09807355517,-45.4030645918206,"C",17538.06,3,40.42,11.5,7.2,3.27,13.25,12.8543436507686,112817,113878.373107621,101800
"MOBILE","MOBILE","36607","oodle","NA","NA","AL",1800,27.336435,-82.530653,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,2,1,921,"NA",0,1987,0,0,0,100,9167.25744308231,-20.3040272990135,"B",32438.51,19,72.34,15.2,7.2,3.46,7.68000000000001,3.8403974239433,112817,113878.373107621,101800
"MOBILE","MOBILE","36693","home","NA","4950 Government Blvd","AL",685,30.615784,-88.15935,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,1200,"SFR",0,1987,0,0,0,100,15826.1833041448,3.9157974436569,"A",56041.61,22,69.45,31.3,7.2,3.61,2.31999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36693","home","NA","4950 Government Blvd","AL",805,30.615784,-88.15935,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,1,1,1550,"SFR",0,1987,0,0,0,100,8448.25685931115,3.9157974436569,"A",56041.61,22,69.45,31.3,7.2,3.61,2.31999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36606","apartment","01097R022909302000039001","505 BEL AIR BLVD","AL",652,30.670302,-88.116891,2.57119041806299,0.396578208001465,2.35917502235767,0.335489444011108,0.659090919993896,1.36713242433755,0.670030220163696,0.869418252759155,0.491259841679321,3.50909684689648,1.39515966894997,2015.25,2,1,1,838,"Condo",0,1989,0,0,0,445.405433285226,11863.5096322242,-16.6091562414686,"B",39481.75,21,63.04,20.7,7,3.5,5.39,2.72017700245113,112817,189696.631736524,3664900
"MOBILE","GRAND BAY","36541","zillow","NA","10108 CT St","AL",850,30.448645,-88.283752,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,3,1,1,1500,"NA",0,1987,0,0,0,100,17844.2872154116,-2.2549364679832,"A",47969.36,7,50.28,52,7.2,3.54,1.87,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36606","craigslist","NA","100,Colvin St,Mobile","AL",729,30.685233,-88.101614,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,3,1,1,1300,"Condo",0,1987,0,0,1,100,9886.25802685347,-19.7759322227155,"B",36966.97,15,60.6,19.3,7.2,3.6,6.59999999999999,2.72017700245113,112817,113878.373107621,101800
"MOBILE","MOBILE","36695","craigslist","NA","7998,Candlewood Dr,","AL",950,30.6474,-88.2292,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,1,1,1,963,"Condo",0,1987,0,0,0,100,13326.0221833041,36.9603105341685,"A",70556.46,25,73.54,60.4,7.2,3.56,2.59999999999999,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36618","home","NA","Colonial Heights Mobile County","AL",900,30.71622,-88.17174,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.75,3,1,1,1444,"SFR",0,1986,0,0,0,100,10507.213076474,-12.3423602265095,"B",45752.27,12,61.25,29.9,7.2,3.52,2.76000000000001,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36607","rentdigs","NA","NA","AL",600,30.692703,-88.087996,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,1,1,1,750,"NA",0,1987,0,0,0,100,8235.82486865149,-20.3040272990135,"B",32438.51,19,72.34,15.2,7.2,3.46,7.68000000000001,3.8403974239433,112817,113878.373107621,101800
"MOBILE","MOBILE","36610","oodle","NA","NA","AL",1117,30.729637,-88.084764,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,2,1,1088,"NA",0,1987,0,1,1,100,8856.77991827204,-45.4030645918206,"C",17538.06,3,40.42,11.5,7.2,3.27,13.25,12.8543436507686,112817,113878.373107621,101800
"MOBILE","MOBILE","36609","apartment","NA","1030 Montlimar Dr","AL",691,30.66998,-88.13379,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.25,2,1,1,1369,"Condo",0,1987,0,0,0,100,10262.0992410975,-4.6308518703425,"A",43195.2,18,68.79,40.6,7.2,3.52,7.95,0.8852366463749,112817,113878.373107621,101800
"MOBILE","MOBILE","36695","apartment","01097R022808332000003001001","1601 HILLCREST RD","AL",860,30.658022,-88.188302,1.25216640495349,1.20939428058984,4.86298931515576,0.273102927117706,1.18064457004797,1.77217924111547,0.305990326062012,0.467324580697693,0.419352949415222,1.41727291706689,0.246949193623368,2015.25,2,2,1,1250,"Condo",0,1995,0,0,0,561.269988508205,11863.5096322242,13.6489739643383,"A",60818.83,26,62.77,47.6,7,3.45,2.34,0.8852366463749,112817,224515.031432563,5536000
"MOBILE","MOBILE","36695","apartment","01097R022808332000003001001","1601 HILLCREST RD","AL",795,30.658022,-88.188302,1.25216640495349,1.20939428058984,4.86298931515576,0.273102927117706,1.18064457004797,1.77217924111547,0.305990326062012,0.467324580697693,0.419352949415222,1.41727291706689,0.246949193623368,2015.25,1,1,1,950,"Condo",0,1995,0,0,0,561.269988508205,11863.5096322242,13.6489739643383,"A",60818.83,26,62.77,47.6,7,3.45,2.34,0.8852366463749,112817,224515.031432563,5536000
"MOBILE","MOBILE","36608","home","01097R022805153002083001","218 GLEN OAKS RD","AL",850,30.693585,-88.172302,1.980295117021,0.0888788746552277,2.98391972100732,2.12174273109692,1.64136454286377,1.77450143540498,0.206836122027985,0.395388144487732,1.72596839148633,3.28462657314648,0.328596145798387,2015.25,3,1,1,1176,"SFR",0,1991,0,0,1,102.40605450851,10487,29.5955857905579,"A",66877.23,38,82.88,21.9,7,3.46,1.84,0.8852366463749,78479,93699.7940650833,73200
"MOBILE","MOBILE","36610","oodle","NA","NA","AL",732,30.729637,-88.084764,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,1,1,1050,"NA",0,1987,0,0,0,100,9477.73496789259,-45.4030645918206,"C",17538.06,3,40.42,11.5,7.2,3.27,13.25,12.8543436507686,112817,113878.373107621,101800
"MOBILE","MOBILE","36610","oodle","NA","NA","AL",625,30.729637,-88.084764,1.05878300092938,0.483763825803335,2.23010279452856,2.97922802679901,1.97851021020051,3.34966651675019,0.628207123950592,1.24269641357776,1.22796046984912,34.4701338868985,2.52229901232135,2015.5,2,1,1,930,"NA",0,1987,0,0,1,100,15523.8762405137,-45.4030645918206,"C",17538.06,3,40.42,11.5,7.2,3.27,13.25,12.8543436507686,112817,113878.373107621,101800
